Date,Max_Demand_GW,Plant_Production_GWh,Imports_GWh,Renewables_Production_GWh,powerplants_c02_kt,GDP_mln,Population_k,tmin,tavg,tmax
2013-01-16 12:00:00,0.345,89.03,0.0,0.0,68.1,319.16,425.7225,10.0,12.8,15.6
2013-02-01 00:00:00,0.35,81.355,0.0,0.0,62.22,291.64,425.97,9.4,12.3,15.2
2013-02-15 00:00:00,0.33499999999999996,81.355,0.0,0.0,62.22,291.64,426.3279166666667,10.600000000000001,13.7,16.799999999999997
2013-03-01 00:00:00,0.32,83.7,0.0,0.0,64.02,300.05,426.68583333333333,11.8,15.1,18.4
2013-03-16 12:00:00,0.305,83.7,0.0,0.0,64.02,300.05,427.04375000000005,12.75,16.4,20.0
2013-04-01 00:00:00,0.29,79.75,0.0,0.0,61.0,285.89,427.4016666666667,13.7,17.7,21.6
2013-04-16 00:00:00,0.29,79.75,0.0,0.0,61.0,285.89,427.75958333333335,15.1,19.1,23.05
2013-05-01 00:00:00,0.29,85.24,0.0,0.0,65.2,305.57,428.1175,16.5,20.5,24.5
2013-05-16 12:00:00,0.31999999999999995,85.24,0.0,0.0,65.2,305.57,428.47541666666666,17.7,21.95,26.2
2013-06-01 00:00:00,0.35,90.59,0.0,0.0,69.29,324.75,428.83333333333337,18.9,23.4,27.9
2013-06-16 00:00:00,0.38,90.59,0.0,0.0,69.29,324.75,429.19125,20.35,25.0,29.7
2013-07-01 00:00:00,0.41,111.54,0.0,0.0,85.31,399.85,429.5491666666667,21.8,26.6,31.5
2013-07-16 12:00:00,0.405,111.54,0.0,0.0,85.31,399.85,429.90708333333333,22.55,27.05,31.6
2013-08-01 00:00:00,0.4,117.255,0.0,0.0,89.68,420.34,430.265,23.3,27.5,31.7
2013-08-16 12:00:00,0.39,117.255,0.0,0.0,89.68,420.34,430.6229166666667,22.450000000000003,26.35,30.25
2013-09-01 00:00:00,0.38,102.08,0.0,0.0,78.08,365.94,430.98083333333335,21.6,25.2,28.8
2013-09-16 00:00:00,0.365,102.08,0.0,0.0,78.08,365.94,431.33875,20.700000000000003,24.35,28.0
2013-10-01 00:00:00,0.35,96.87,0.0,0.0,74.09,347.26,431.69666666666666,19.8,23.5,27.2
2013-10-16 12:00:00,0.33499999999999996,96.87,0.0,0.0,74.09,347.26,432.05458333333337,17.2,20.5,23.75
2013-11-01 00:00:00,0.32,83.72,0.0,0.0,64.03,300.12,432.4125,14.6,17.5,20.3
2013-11-16 00:00:00,0.325,83.72,0.0,0.0,64.03,300.12,432.7704166666667,12.899999999999999,15.8,18.700000000000003
2013-12-01 00:00:00,0.33,86.92,0.0,0.0,66.48,311.59,433.12833333333333,11.2,14.1,17.1
2013-12-16 12:00:00,0.335,86.92,0.0,0.0,66.48,311.59,433.48625,11.399999999999999,14.149999999999999,16.950000000000003
2014-01-01 00:00:00,0.34,88.58,0.0,0.0,67.63,357.19,433.8441666666667,11.6,14.2,16.8
2014-01-16 12:00:00,0.335,88.58,0.0,0.0,67.63,357.19,434.20208333333335,11.45,14.149999999999999,16.85
2014-02-01 00:00:00,0.33,78.435,0.0,0.0,59.89,316.28,434.56,11.3,14.1,16.9
2014-02-15 00:00:00,0.335,78.435,0.0,0.0,59.89,316.28,434.9970833333333,10.9,13.899999999999999,16.9
2014-03-01 00:00:00,0.34,84.38,0.0,0.0,64.43,340.25,435.43416666666667,10.5,13.7,16.9
2014-03-16 12:00:00,0.315,84.38,0.0,0.0,64.43,340.25,435.87125000000003,12.05,15.35,18.7
2014-04-01 00:00:00,0.29,79.095,0.0,0.0,60.39,318.94,436.30833333333334,13.6,17.0,20.5
2014-04-16 00:00:00,0.29,79.095,0.0,0.0,60.39,318.94,436.74541666666664,14.55,18.3,22.1
2014-05-01 00:00:00,0.29,82.85,0.0,0.0,63.26,334.08,437.1825,15.5,19.6,23.7
2014-05-16 12:00:00,0.315,82.85,0.0,0.0,63.26,334.08,437.61958333333337,17.5,21.950000000000003,26.35
2014-06-01 00:00:00,0.34,92.73,0.0,0.0,70.8,373.92,438.0566666666667,19.5,24.3,29.0
2014-06-16 00:00:00,0.35,92.73,0.0,0.0,70.8,373.92,438.49375,20.55,25.25,29.85
2014-07-01 00:00:00,0.36,106.465,0.0,0.0,81.29,429.3,438.93083333333334,21.6,26.2,30.7
2014-07-16 12:00:00,0.365,106.465,0.0,0.0,81.29,429.3,439.3679166666667,22.1,26.7,31.2
2014-08-01 00:00:00,0.37,109.465,0.0,0.0,83.58,441.4,439.805,22.6,27.2,31.7
2014-08-16 12:00:00,0.375,109.465,0.0,0.0,83.58,441.4,440.2420833333333,22.5,26.75,30.95
2014-09-01 00:00:00,0.38,104.16,0.0,0.0,79.53,420.01,440.6791666666667,22.4,26.3,30.2
2014-09-16 00:00:00,0.365,104.16,0.0,0.0,79.53,420.01,441.11625000000004,20.549999999999997,24.25,28.0
2014-10-01 00:00:00,0.35,92.895,0.0,0.0,70.93,374.59,441.55333333333334,18.7,22.2,25.8
2014-10-16 12:00:00,0.32999999999999996,92.895,0.0,0.0,70.93,374.59,441.99041666666665,17.3,20.549999999999997,23.85
2014-11-01 00:00:00,0.31,81.855,0.0,0.0,62.5,330.07,442.4275,15.9,18.9,21.9
2014-11-16 00:00:00,0.32999999999999996,81.855,0.0,0.0,62.5,330.07,442.86458333333337,14.15,16.9,19.7
2014-12-01 00:00:00,0.35,84.2,0.0,0.0,64.29,339.52,443.3016666666667,12.4,14.9,17.5
2014-12-16 12:00:00,0.36,84.2,0.0,0.0,64.29,339.52,443.73875,12.605555555555556,13.850000000000001,18.614285714285714
2015-01-01 00:00:00,0.37,93.05,0.0,0.0,36.57,412.1,444.17583333333334,12.811111111111112,12.8,19.728571428571428
2015-01-16 12:00:00,0.365,93.05,0.0,0.0,36.57,412.1,444.6129166666667,13.016666666666667,12.350000000000001,20.84285714285714
2015-02-01 00:00:00,0.36,85.14,0.0,0.0,33.46,377.07,445.05,13.222222222222223,11.9,21.957142857142856
2015-02-15 00:00:00,0.355,85.14,0.0,0.0,33.46,377.07,445.4795833333333,13.427777777777779,12.600000000000001,23.07142857142857
2015-03-01 00:00:00,0.35,87.66,3.37,0.0,34.45,388.23,445.9091666666667,13.633333333333333,13.3,24.185714285714287
2015-03-16 12:00:00,0.32499999999999996,87.66,3.37,0.0,34.45,388.23,446.33875,13.838888888888889,14.45,25.3
2015-04-01 00:00:00,0.3,78.8,29.275,0.0,30.97,348.99,446.7683333333333,14.044444444444444,15.6,26.414285714285715
2015-04-16 00:00:00,0.3,78.8,29.275,0.0,30.97,348.99,447.1979166666667,14.25,17.9,27.52857142857143
2015-05-01 00:00:00,0.3,84.16,42.84,0.0,33.07,372.73,447.6275,14.455555555555556,20.2,28.642857142857142
2015-05-16 12:00:00,0.31,84.16,42.84,0.0,33.07,372.73,448.05708333333337,14.661111111111111,21.7,29.75714285714286
2015-06-01 00:00:00,0.32,90.775,55.555,0.0,35.67,402.02,448.4866666666667,14.866666666666667,23.2,30.871428571428574
2015-06-16 00:00:00,0.36,90.775,55.555,0.0,35.67,402.02,448.91625,15.072222222222223,25.35,31.985714285714288
2015-07-01 00:00:00,0.4,118.42,70.125,0.0,46.53,524.46,449.34583333333336,15.277777777777779,27.5,33.1
2015-07-16 12:00:00,0.41500000000000004,118.42,70.125,0.0,46.53,524.46,449.7754166666667,15.483333333333334,27.4,31.866666666666667
2015-08-01 00:00:00,0.43,118.765,72.785,0.0,46.67,525.98,450.20500000000004,15.68888888888889,27.3,30.633333333333333
2015-08-16 12:00:00,0.405,118.765,72.785,0.0,46.67,525.98,450.63458333333335,15.894444444444446,26.3,29.4
2015-09-01 00:00:00,0.38,105.115,69.6,0.0,41.31,465.53,451.06416666666667,16.1,25.3,28.166666666666668
2015-09-16 00:00:00,0.365,105.115,69.6,0.0,41.31,465.53,451.49375000000003,16.305555555555557,23.65,26.933333333333334
2015-10-01 00:00:00,0.35,95.185,61.4,0.0,37.4,421.55,451.92333333333335,16.511111111111113,22.0,25.7
2015-10-16 12:00:00,0.33499999999999996,95.185,61.4,0.0,37.4,421.55,452.35291666666666,16.71666666666667,19.85,24.825
2015-11-01 00:00:00,0.32,83.975,65.09,0.0,33.0,371.91,452.7825,16.922222222222224,17.7,23.95
2015-11-16 00:00:00,0.33,83.975,65.09,0.0,33.0,371.91,453.21208333333334,17.12777777777778,15.85,23.075
2015-12-01 00:00:00,0.34,87.56,56.96,0.0,34.41,387.78,453.64166666666665,17.333333333333336,14.0,22.2
2015-12-16 12:00:00,0.35,87.56,56.96,0.0,34.41,387.78,454.07125,17.53888888888889,13.65,21.325
2016-01-01 00:00:00,0.36,90.29,59.01,0.0,23.22,423.47,454.50083333333333,17.744444444444447,13.3,20.45
2016-01-16 12:00:00,0.35,90.29,59.01,0.0,23.22,423.47,454.9304166666667,17.950000000000003,14.05,19.575
2016-02-01 00:00:00,0.34,82.035,58.225,0.0,21.1,384.75,455.36,18.15555555555556,14.8,18.7
2016-02-15 12:00:00,0.34,82.035,58.225,0.0,21.1,384.75,455.88666666666666,18.36111111111111,14.65,19.616666666666667
2016-03-01 00:00:00,0.34,84.865,61.88,0.0,21.82,398.02,456.41333333333336,18.566666666666666,14.5,20.53333333333333
2016-03-16 12:00:00,0.32,84.865,61.88,0.0,21.82,398.02,456.94,18.772222222222222,16.15,21.45
2016-04-01 00:00:00,0.3,80.03,58.71,0.0,20.58,375.35,457.4666666666667,18.977777777777778,17.8,22.366666666666667
2016-04-16 00:00:00,0.3,80.03,58.71,0.0,20.58,375.35,457.99333333333334,19.183333333333334,18.700000000000003,23.28333333333333
2016-05-01 00:00:00,0.3,84.82,64.74,0.0,21.81,397.81,458.52,19.38888888888889,19.6,24.2
2016-05-16 12:00:00,0.32,84.82,64.74,0.0,21.81,397.81,459.0466666666667,19.594444444444445,21.65,26.35
2016-06-01 00:00:00,0.34,94.315,67.31,0.0,24.26,442.35,459.5733333333333,19.8,23.7,28.5
2016-06-16 00:00:00,0.36,94.315,67.31,0.0,24.26,442.35,460.1,19.1,25.0,30.0
2016-07-01 00:00:00,0.38,113.02,72.22,0.0,29.07,530.07,460.62666666666667,18.400000000000002,26.3,31.5
2016-07-16 12:00:00,0.375,113.02,72.22,0.0,29.07,530.07,461.15333333333336,17.7,26.15,31.1
2016-08-01 00:00:00,0.37,112.2,69.095,0.0,28.85,526.23,461.68,17.0,26.0,30.7
2016-08-16 12:00:00,0.37,112.2,69.095,0.0,28.85,526.23,462.20666666666665,16.3,25.15,29.625
2016-09-01 00:00:00,0.37,102.565,65.215,0.0,26.38,481.04,462.73333333333335,15.600000000000001,24.3,28.549999999999997
2016-09-16 00:00:00,0.365,102.565,65.215,0.0,26.38,481.04,463.26,14.9,23.6,27.474999999999998
2016-10-01 00:00:00,0.36,100.295,64.98,0.0,25.79,470.39,463.7866666666667,14.2,22.9,26.4
2016-10-16 12:00:00,0.345,100.295,64.98,0.0,25.79,470.39,464.31333333333333,13.5,20.65,25.1875
2016-11-01 00:00:00,0.33,87.905,60.58,0.0,22.61,412.28,464.84000000000003,12.8,18.4,23.974999999999998
2016-11-16 00:00:00,0.335,87.905,60.58,0.0,22.61,412.28,465.3666666666667,12.1,16.299999999999997,22.7625
2016-12-01 00:00:00,0.34,91.425,61.38,0.0,23.51,428.79,465.8933333333333,11.4,14.2,21.549999999999997
2016-12-16 12:00:00,0.375,91.425,61.38,0.0,23.51,428.79,466.42,12.214285714285715,12.75,20.3375
2017-01-01 00:00:00,0.41,104.345,66.46,0.0,31.78,524.22,466.94666666666666,13.028571428571428,11.3,19.125
2017-01-16 12:00:00,0.395,104.345,66.46,0.0,31.78,524.22,467.47333333333336,13.842857142857143,12.350000000000001,17.9125
2017-02-01 00:00:00,0.38,84.205,55.45,0.0,25.65,423.04,468.0,14.657142857142858,13.4,16.7
2017-02-15 00:00:00,0.36,84.205,55.45,0.0,25.65,423.04,468.6929166666667,15.471428571428572,13.9,17.6
2017-03-01 00:00:00,0.34,84.685,52.77,0.0,25.8,425.45,469.3858333333333,16.285714285714285,14.4,18.5
2017-03-16 12:00:00,0.325,84.685,52.77,0.0,25.8,425.45,470.07875,17.1,15.25,19.4
2017-04-01 00:00:00,0.31,80.105,34.145,0.0,24.4,402.44,470.77166666666665,17.914285714285715,16.1,20.3
2017-04-16 00:00:00,0.31,80.105,34.145,0.0,24.4,402.44,471.46458333333334,18.728571428571428,18.25,22.8
2017-05-01 00:00:00,0.31,85.025,43.945,0.0,25.9,427.16,472.1575,19.542857142857144,20.4,25.3
2017-05-16 12:00:00,0.375,85.025,43.945,0.0,25.9,427.16,472.85041666666666,20.357142857142858,22.65,27.6
2017-06-01 00:00:00,0.44,97.18,29.055,0.0,29.6,488.22,473.54333333333335,21.17142857142857,24.9,29.9
2017-06-16 00:00:00,0.45,97.18,29.055,0.0,29.6,488.22,474.23625,21.985714285714288,26.1,31.15
2017-07-01 00:00:00,0.46,121.755,41.265,0.0,37.09,611.69,474.9291666666667,22.8,27.3,32.4
2017-07-16 12:00:00,0.475,121.755,41.265,0.0,37.09,611.69,475.6220833333333,23.3,27.8,33.0
2017-08-01 00:00:00,0.49,130.24,34.67,0.0,39.67,654.32,476.315,23.8,28.3,33.6
2017-08-16 12:00:00,0.45499999999999996,130.24,34.67,0.0,39.67,654.32,477.0079166666667,23.16875,26.25,30.950000000000003
2017-09-01 00:00:00,0.42,112.345,5.415,0.0,34.22,564.41,477.7008333333333,22.5375,24.2,28.3
2017-09-16 00:00:00,0.38,112.345,5.415,0.0,34.22,564.41,478.39375,21.90625,22.299999999999997,26.05
2017-10-01 00:00:00,0.34,102.795,15.48,0.0,31.31,516.43,479.08666666666664,21.275,20.4,23.8
2017-10-16 12:00:00,0.34,102.795,15.48,0.0,31.31,516.43,479.77958333333333,20.64375,18.7,22.0
2017-11-01 00:00:00,0.34,89.31,43.37,0.0,27.2,448.69,480.47249999999997,20.0125,17.0,20.2
2017-11-16 00:00:00,0.37,89.31,43.37,0.0,27.2,448.69,481.16541666666666,19.38125,15.15,18.299999999999997
2017-12-01 00:00:00,0.4,96.405,26.505,0.0,29.37,484.33,481.85833333333335,18.75,13.3,16.4
2017-12-16 12:00:00,0.385,96.405,26.505,0.0,29.37,484.33,482.55125,18.11875,13.600000000000001,16.65
2018-01-01 00:00:00,0.37,100.58,44.36,5.15,27.72,514.37,483.2441666666667,17.4875,13.9,16.9
2018-01-16 12:00:00,0.39,100.58,44.36,5.15,27.72,514.37,483.9370833333333,16.85625,13.25,16.299999999999997
2018-02-01 00:00:00,0.41,95.07,18.315,5.06,26.2,486.19,484.63,16.225,12.6,15.7
2018-02-15 00:00:00,0.385,95.07,18.315,5.06,26.2,486.19,485.4395833333333,15.59375,13.8,17.1
2018-03-01 00:00:00,0.36,96.755,38.395,9.4,26.66,494.81,486.24916666666667,14.962499999999999,15.0,18.5
2018-03-16 12:00:00,0.345,96.755,38.395,9.4,26.66,494.81,487.05875,14.331249999999999,16.05,19.875
2018-04-01 00:00:00,0.33,91.82,39.73,9.735,25.3,469.57,487.86833333333334,13.7,17.1,21.25
2018-04-16 00:00:00,0.335,91.82,39.73,9.735,25.3,469.57,488.67791666666665,14.899999999999999,18.450000000000003,22.625
2018-05-01 00:00:00,0.34,97.98,17.81,10.75,27.0,501.07,489.4875,16.1,19.8,24.0
2018-05-16 12:00:00,0.36,97.98,17.81,10.75,27.0,501.07,490.2970833333333,17.3,21.65,26.2
2018-06-01 00:00:00,0.38,105.935,27.765,11.12,29.19,541.75,491.1066666666667,18.5,23.5,28.4
2018-06-16 00:00:00,0.41500000000000004,105.935,27.765,11.12,29.19,541.75,491.91625,19.7,25.2,29.025
2018-07-01 00:00:00,0.45,129.165,22.925,11.035,35.59,660.55,492.72583333333336,20.9,26.9,29.65
2018-07-16 12:00:00,0.455,129.165,22.925,11.035,35.59,660.55,493.53541666666666,22.1,26.85,30.275
2018-08-01 00:00:00,0.46,133.01,26.3,9.83,36.65,680.22,494.345,23.3,26.8,30.9
2018-08-16 12:00:00,0.46,133.01,26.3,9.83,36.65,680.22,495.15458333333333,22.65,26.1,30.25
2018-09-01 00:00:00,0.46,120.225,26.945,8.185,33.13,614.83,495.96416666666664,22.0,25.4,29.6
2018-09-16 00:00:00,0.41500000000000004,120.225,26.945,8.185,33.13,614.83,496.77375,20.2,23.35,27.05
2018-10-01 00:00:00,0.37,103.755,19.26,7.005,28.59,530.61,497.5833333333333,18.4,21.3,24.5
2018-10-16 12:00:00,0.36,103.755,19.26,7.005,28.59,530.61,498.3929166666667,16.75,19.75,22.9
2018-11-01 00:00:00,0.35,94.695,12.54,5.865,26.09,484.27,499.2025,15.1,18.2,21.3
2018-11-16 00:00:00,0.36,94.695,12.54,5.865,26.09,484.27,500.01208333333335,13.3,16.25,19.35
2018-12-01 00:00:00,0.37,97.52,21.305,6.36,26.87,498.72,500.82166666666666,11.5,14.3,17.4
2018-12-16 12:00:00,0.405,97.52,21.305,6.36,26.87,498.72,501.63125,10.15,12.95,15.899999999999999
